,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,ignoreRT,indexOf,interest,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,uniqueid,viewTime
467,,36.0,,,,,,3.898938600569604,1166.0,,0.0,,,,0.0,,gamble,6,,,,40.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
468,,35.0,,,,,,6.218927109459469,0.0,,1395.0,,,,312.0,,success,5,,,,41.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
469,,31.0,,,,,,3.9674659081027523,3885.0,,0.0,,,,0.0,,gamble,1,,,,42.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
470,,21.0,,,,,,6.75,0.0,,52177.0,,,,0.0,,earlyFail,1,,,,43.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
471,,35.0,,,,,,1.9686901373917094,7931.0,,0.0,,,,0.0,,gamble,5,,,,44.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
472,,3.0,,,,,,0.0,0.0,,0.0,,,,0.0,,fail,3,,,,45.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
473,,23.0,,,,,,6.3257857830819555,1764.0,,0.0,,,,0.0,,gamble,3,,,,46.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
474,,4.0,,,,,,2.028750907585065,0.0,,2393.0,,,,170.0,,success,4,,,,47.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
475,,4.0,,,,,,0.0,0.0,,2393.0,,,,249.0,,success,4,,,,48.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
476,,22.0,,,,,,3.9121098258726743,0.0,,2317.0,,,,189.0,,success,2,,,,49.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
477,,21.0,,,,,,4.043083355354144,0.0,,2356.0,,,,286.0,,success,1,,,,50.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
478,,26.0,,,,,,3.92615994017185,2279.0,,0.0,,,,0.0,,gamble,6,,,,51.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
479,,25.0,,,,,,6.75,0.0,,1712.0,,,,122.0,,success,5,,,,52.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
480,,34.0,,,,,,3.9998152183387954,0.0,,2083.0,,,,228.0,,success,4,,,,53.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
481,,31.0,,,,,,2.0150300127210126,0.0,,4616.0,,,,55.0,,success,1,,,,54.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
482,,6.0,,,,,,0.0,0.0,,4616.0,,,,98.0,,success,6,,,,55.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
483,,32.0,,,,,,6.75,0.0,,1816.0,,,,0.0,,earlyFail,2,,,,56.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
484,,35.0,,,,,,6.75,711.0,,0.0,,,,0.0,,gamble,5,,,,57.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
485,,33.0,,,,,,3.9004507154466954,2021.0,,0.0,,,,0.0,,gamble,3,,,,58.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
486,,5.0,,,,,,0.0,0.0,,0.0,,,,0.0,,earlyFail,5,,,,59.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
487,,24.0,,,,,,6.177763278976789,1256.0,,0.0,,,,0.0,,gamble,4,,,,60.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
488,,2.0,,,,,,0.0,0.0,,0.0,,,,152.0,,success,2,,,,61.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
489,,6.0,,,,,,0.0,0.0,,0.0,,,,0.0,,fail,6,,,,62.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
490,,3.0,,,,,,3.9230833744363656,3573.0,,0.0,,,,0.0,,gamble,3,,,,63.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
491,,2.0,,,,,,6.215278646124888,1514.0,,0.0,,,,0.0,,gamble,2,,,,64.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
492,,35.0,,,,,,2.0042464507844553,2313.0,,0.0,,,,0.0,,gamble,5,,,,65.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
493,,33.0,,,,,,1.9318863634108898,3878.0,,0.0,,,,0.0,,gamble,3,,,,66.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
494,,34.0,,,,,,6.317541096991708,1695.0,,0.0,,,,0.0,,gamble,4,,,,67.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
495,,34.0,,,,,,2.104174048575144,2632.0,,0.0,,,,0.0,,gamble,4,,,,68.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
496,,5.0,,,,,,2.003669924301175,0.0,,5495.0,,,,213.0,,success,5,,,,69.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
497,,31.0,,,,,,3.9695491153866063,2242.0,,0.0,,,,0.0,,gamble,1,,,,70.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
498,,2.0,,,,,,0.0,0.0,,0.0,,,,147.0,,success,2,,,,71.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
499,,31.0,,,,,,2.1048839873520593,3601.0,,0.0,,,,0.0,,gamble,1,,,,72.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
500,,2.0,,,,,,3.8931841001453513,0.0,,4278.0,,,,103.0,,success,2,,,,73.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
501,,25.0,,,,,,6.286825985575466,1977.0,,0.0,,,,0.0,,gamble,5,,,,74.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
502,,4.0,,,,,,6.119885211305051,21711.0,,0.0,,,,0.0,,gamble,4,,,,75.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
503,,3.0,,,,,,0.0,0.0,,0.0,,,,0.0,,fail,3,,,,76.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
504,,6.0,,,,,,4.019543423985201,2809.0,,0.0,,,,0.0,,gamble,6,,,,77.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
505,,5.0,,,,,,0.0,0.0,,0.0,,,,174.0,,success,5,,,,78.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
506,,25.0,,,,,,1.8808065585651832,4848.0,,0.0,,,,0.0,,gamble,5,,,,79.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
507,,34.0,,,,,,4.023133701671542,0.0,,2063.0,,,,129.0,,success,4,,,,80.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
508,,5.0,,,,,,4.047244123691518,2846.0,,0.0,,,,0.0,,gamble,5,,,,81.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
509,,1.0,,,,,,1.9302191169974228,1962.0,,0.0,,,,0.0,,gamble,1,,,,82.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
510,,2.0,,,,,,1.8958792847085222,2305.0,,0.0,,,,0.0,,gamble,2,,,,83.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
511,,36.0,,,,,,6.107950099531467,0.0,,1391.0,,,,128.0,,success,6,,,,84.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
512,,24.0,,,,,,6.211214102753365,1392.0,,0.0,,,,0.0,,gamble,4,,,,85.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
513,,3.0,,,,,,6.386792765863201,1404.0,,0.0,,,,0.0,,gamble,3,,,,86.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
514,,34.0,,,,,,6.388532953273103,4534.0,,0.0,,,,0.0,,gamble,4,,,,87.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
515,,5.0,,,,,,6.249463085786446,2104.0,,0.0,,,,0.0,,gamble,5,,,,88.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
516,,5.0,,,,,,6.298351618146266,2665.0,,0.0,,,,0.0,,gamble,5,,,,89.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
517,,26.0,,,,,,6.75,0.0,,3221.0,,,,392.0,,success,6,,,,90.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
518,,36.0,,,,,,6.341040660492265,2245.0,,0.0,,,,0.0,,gamble,6,,,,91.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
519,,24.0,,,,,,2.0129310760328907,1849.0,,0.0,,,,0.0,,gamble,4,,,,92.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
520,,23.0,,,,,,6.75,0.0,,1449.0,,,,112.0,,success,3,,,,93.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
521,,36.0,,,,,,1.850392761259046,2936.0,,0.0,,,,0.0,,gamble,6,,,,94.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
522,,75.0,,,,,,3.843893034214373,1375.0,,0.0,,,,0.0,,gamble,5,,,,95.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
523,,3.0,,,,,,2.0843457710504865,1577.0,,0.0,,,,0.0,,gamble,3,,,,96.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
524,,25.0,,,,,,6.318077836330636,1127.0,,0.0,,,,0.0,,gamble,5,,,,97.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
525,,3.0,,,,,,4.142834683056185,1257.0,,0.0,,,,0.0,,gamble,3,,,,98.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
526,,21.0,,,,,,1.9815984319182125,2867.0,,0.0,,,,0.0,,gamble,1,,,,99.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
527,,75.0,,,,,,6.04717292658434,3543.0,,0.0,,,,0.0,,gamble,5,,,,100.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
528,,31.0,,,,,,6.256062915717488,0.0,,1539.0,,,,110.0,,success,1,,,,101.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
529,,33.0,,,,,,6.276831671481353,2246.0,,0.0,,,,0.0,,gamble,3,,,,102.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
530,,33.0,,,,,,2.0118901538142553,2975.0,,0.0,,,,0.0,,gamble,3,,,,103.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
531,,23.0,,,,,,4.159279565106362,4300.0,,0.0,,,,0.0,,gamble,3,,,,104.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
532,,1.0,,,,,,1.9267070738243182,2471.0,,0.0,,,,0.0,,gamble,1,,,,105.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
533,,6.0,,,,,,1.9633556816273852,5933.0,,0.0,,,,0.0,,gamble,6,,,,106.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
534,,23.0,,,,,,2.0352032288827444,1394.0,,0.0,,,,0.0,,gamble,3,,,,107.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
535,,6.0,,,,,,6.137615755260634,1538.0,,0.0,,,,0.0,,gamble,6,,,,108.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
536,,6.0,,,,,,6.161139262810318,9820.0,,0.0,,,,0.0,,gamble,6,,,,109.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
537,,5.0,,,,,,1.9441619777795094,9506.0,,0.0,,,,0.0,,gamble,5,,,,110.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
538,,6.0,,,,,,6.75,111023.0,,0.0,,,,0.0,,gamble,6,,,,111.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
539,,26.0,,,,,,4.1174875790328604,2470.0,,0.0,,,,0.0,,gamble,6,,,,112.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
540,,75.0,,,,,,6.75,0.0,,2210.0,,,,209.0,,success,5,,,,113.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
541,,26.0,,,,,,1.91668358530786,3524.0,,0.0,,,,0.0,,gamble,6,,,,114.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
542,,4.0,,,,,,6.75,2702.0,,0.0,,,,0.0,,gamble,4,,,,115.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
543,,22.0,,,,,,2.013777840852043,38056.0,,0.0,,,,0.0,,gamble,2,,,,116.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
544,,24.0,,,,,,4.100112986521758,3804.0,,0.0,,,,0.0,,gamble,4,,,,117.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
545,,5.0,,,,,,0.0,0.0,,0.0,,,,0.0,,fail,5,,,,118.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
546,,22.0,,,,,,6.208035266803876,2190.0,,0.0,,,,0.0,,gamble,2,,,,119.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
547,,2.0,,,,,,3.9165437796318403,2518.0,,0.0,,,,0.0,,gamble,2,,,,120.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
548,,35.0,,,,,,3.9297066746163747,2013.0,,0.0,,,,0.0,,gamble,5,,,,121.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
549,,23.0,,,,,,4.018318156960712,1806.0,,0.0,,,,0.0,,gamble,3,,,,122.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
550,,3.0,,,,,,6.442713283882263,6675.0,,0.0,,,,0.0,,gamble,3,,,,123.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
551,,35.0,,,,,,6.185980708950272,4387.0,,0.0,,,,0.0,,gamble,5,,,,124.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
552,,26.0,,,,,,2.129265197627308,7762.0,,0.0,,,,0.0,,gamble,6,,,,125.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
553,,33.0,,,,,,6.159351294464187,2284.0,,0.0,,,,0.0,,gamble,3,,,,126.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
554,,5.0,,,,,,6.75,1180.0,,0.0,,,,0.0,,gamble,5,,,,127.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
555,,4.0,,,,,,4.062891954198198,3081.0,,0.0,,,,0.0,,gamble,4,,,,128.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
556,,32.0,,,,,,6.331034929433359,4106.0,,0.0,,,,0.0,,gamble,2,,,,129.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
557,,1.0,,,,,,6.172153053860017,1687.0,,0.0,,,,0.0,,gamble,1,,,,130.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
558,,1.0,,,,,,3.9807593103947685,0.0,,2221.0,,,,0.0,,fail,1,,,,131.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
559,,21.0,,,,,,2.043376982959989,5238.0,,0.0,,,,0.0,,gamble,1,,,,132.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
560,,86.0,,,,,,4.049625801627747,9338.0,,0.0,,,,0.0,,gamble,6,,,,133.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
561,,4.0,,,,,,1.8750970977197368,0.0,,6415.0,,,,170.0,,success,4,,,,134.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
562,,33.0,,,,,,3.9401975351760097,1641.0,,0.0,,,,0.0,,gamble,3,,,,135.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
563,,3.0,,,,,,1.9755920138324614,4153.0,,0.0,,,,0.0,,gamble,3,,,,136.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
564,,4.0,,,,,,0.0,0.0,,0.0,,,,0.0,,fail,4,,,,137.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
565,,24.0,,,,,,6.75,0.0,,3546.0,,,,0.0,,fail,4,,,,138.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
566,,4.0,,,,,,0.0,0.0,,3546.0,,,,156.0,,success,4,,,,139.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
567,,31.0,,,,,,6.75,1356.0,,0.0,,,,0.0,,gamble,1,,,,140.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
568,,21.0,,,,,,6.059943515554579,0.0,,14163.0,,,,0.0,,fail,1,,,,141.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
569,,1.0,,,,,,0.0,0.0,,14163.0,,,,0.0,,fail,1,,,,142.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
570,,5.0,,,,,,4.078516559812602,2831.0,,0.0,,,,0.0,,gamble,5,,,,143.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
571,,22.0,,,,,,3.9826451962219602,0.0,,1473.0,,,,67.0,,success,2,,,,144.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
572,,31.0,,,,,,6.192561204666713,1645.0,,0.0,,,,0.0,,gamble,1,,,,145.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
573,,36.0,,,,,,2.1372516805413015,6131.0,,0.0,,,,0.0,,gamble,6,,,,146.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
574,,32.0,,,,,,4.003747897174412,6729.0,,0.0,,,,0.0,,gamble,2,,,,147.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
575,,33.0,,,,,,6.75,1495.0,,0.0,,,,0.0,,gamble,3,,,,148.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
576,,1.0,,,,,,3.988815183666505,2029.0,,0.0,,,,0.0,,gamble,1,,,,149.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
577,,34.0,,,,,,2.0411139981298994,0.0,,8061.0,,,,295.0,,success,4,,,,150.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
578,,1.0,,,,,,6.296792691229377,1219.0,,0.0,,,,0.0,,gamble,1,,,,151.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
579,,2.0,,,,,,6.140415845929195,7617.0,,0.0,,,,0.0,,gamble,2,,,,152.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
580,,22.0,,,,,2931711.0,6.75,1632.0,,0.0,,,,0.0,,gamble,2,,,,153.0,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
581,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
582,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
583,4.0,,,,,,,,,,,,,,,postquestionnaire,,,submit,,,,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
584,,,,,,10,,,,,,,,,,,,,,,,,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
585,,,,,3,,,,,,,,,,,,,,,,,,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
586,,,,,,,,,,,,,,7,,,,,,,,,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
587,,,,4,,,,,,,,,,,,,,,,,,,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
588,,,,,,,,,,1,,,,,,,,,,,,,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
589,,,,,,,,,,,,,4,,,,,,,,,,A27CNO4K5K6V5R:3WOKGM4L71GC6P7CZ5NRKIPREV3O0Y,
